what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1416800635127
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1416800635127
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1416800635190
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1416800635190
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1416800635190
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1416800635190
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1416800635315
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1416800635315
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1416800635315
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1416800635315
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1416800635393
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1416800635393
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1416800635393
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1416800635424
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1416800635424
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1416800635424
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1416800635424
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1416800635440
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1416800635440
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1416800635440
os,sysinfo,,,"win32",1416800635440
arch,sysinfo,,,"x86_64",1416800635440
ws,sysinfo,,,"win32",1416800635440
locale,sysinfo,,,"en_US",1416800635440
processors,sysinfo,,,"4",1416800635440
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1416800635440
java.runtime.version,sysinfo,,,"1.7.0_55-b13",1416800635440
java.specification.name,sysinfo,,,"Java Platform API Specification",1416800635440
java.specification.vendor,sysinfo,,,"Oracle Corporation",1416800635440
java.specification.version,sysinfo,,,"1.7",1416800635440
java.vendor,sysinfo,,,"Oracle Corporation",1416800635440
java.version,sysinfo,,,"1.7.0_55",1416800635440
java.vm.info,sysinfo,,,"mixed mode",1416800635440
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1416800635440
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1416800635440
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1416800635440
java.vm.specification.version,sysinfo,,,"1.7",1416800635440
java.vm.vendor,sysinfo,,,"Oracle Corporation",1416800635440
java.vm.version,sysinfo,,,"24.55-b03",1416800635440
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1416800635534
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1416800635549
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1416800635596
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1416800635768
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1416800635909
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1416800636346
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1416800636534
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1416800636709
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1416800638482
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1416800638622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416800639121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416800649046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416800685373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808538091
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1416808564998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808608573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808614378
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1416808618726
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1416808618757
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1416808618819
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1416808618835
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1416808618944
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1416808618960
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1416808619257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808627819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808636517
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808637158
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808637252
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808640481
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808640590
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808641498
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808641498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808671316
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808678308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808686143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808689513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808695929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808697583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808700193
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808701931
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1416808714682
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1416808729022
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808753600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416808767953
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1416808770441
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808774844
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808774969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1416808783862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1416808784351
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1416808787443
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1416808788034
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808789684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1416808797503
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1416808809349
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808813396
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1416808814194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1416808829015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808837070
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808845522
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1416808849477
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1416808869878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808879420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808881815
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.search.references.in.project",1416808881831
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808892230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808904664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808906323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808908122
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1416808908325
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.600.v201008171516,"org.eclipse.jst.ws.axis.creation.ui",1416808911808
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1416871046069
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1416871046071
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1416871046073
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1416871046074
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1416871046075
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1416871046077
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1416871046078
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1416871046079
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1416871046080
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1416871046082
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1416871046083
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1416871046084
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1416871046085
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1416871046086
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1416871046121
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1416871046122
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1416871046124
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1416871046125
